transaction_id,client_id,date_transaction,montant,devise,taux_change_eur,montant_eur,categorie,produit,agence,type_operation,statut,score_credit_client,segment_client,solde_avant,taux_interet,anomaly_montant,anomaly_score,is_anomaly,zscore_montant,anomaly_montant_z,zscore_score,anomaly_score_z,annee,mois,trimestre,jour_semaine,montant_eur_verifie,montant_eur_diff,categorie_risque,solde_net,nb_transactions,montant_moyen,nb_produits_distincts,taux_rejet
TXN001005,CLI0132,2024-05-21 22:04:00,1158.27,CHF,0.97,1194.09,Prelevement,Credit Immobilier,Bordeaux-Meriadeck,Credit,Complete,663.0,Standard,6161.74,,False,False,False,0.0959204280452025,False,0.2583463006154747,False,2024.0,5.0,2.0,Tuesday,1194.0927835051546,-0.0027835051546389877,Medium,15745.470000000001,14,15.457857142857133,7,0.04519774011299435
TXN000238,CLI0045,2023-08-27 04:11:00,2200.05,EUR,1.0,2200.05,Remboursement credit,Compte Epargne,Bordeaux-Meriadeck,Credit,Complete,704.0,Standard,38564.44,,False,False,False,0.16857679514149312,False,0.5857004535108133,False,2023.0,8.0,3.0,Sunday,2200.05,0.0,Low,24235.3,17,-630.9223529411764,7,0.04519774011299435
TXN001523,CLI0136,2023-02-10 19:47:00,-2202.56,CHF,0.97,-2270.68,Interets,Credit Consommation,Paris-Centre,Debit,Complete,590.0,Standard,16931.93,,False,False,False,-0.13847234032069655,False,-0.32450377649085993,False,2023.0,2.0,1.0,Friday,-2270.680412371134,0.0004123711341890157,Medium,18775.199999999997,11,-1375.2581818181818,7,0.06578947368421052
TXN000959,CLI0004,2023-10-20 08:54:00,-577.41,EUR,1.0,-577.41,Prelevement,Credit Auto,Bordeaux-Meriadeck,Debit,Complete,586.0,Standard,1946.49,,False,False,False,-0.02513027675013784,False,-0.35644076701723443,False,2023.0,10.0,4.0,Friday,-577.41,0.0,Medium,15621.52,16,-94.13125000000001,7,0.04519774011299435
TXN000286,CLI0092,2023-07-04 23:05:00,-1149.24,MAD,10.85,-105.92,Interets,Livret A,Nantes-Commerce,Debit,Complete,645.0,Standard,48119.27,,False,False,False,-0.06501114449253245,False,0.11462984324678945,False,2023.0,7.0,3.0,Tuesday,-105.92073732718895,0.0007373271889434818,Medium,44551.54,19,-581.2315789473685,6,0.085
TXN001295,CLI0150,2024-05-11 06:17:00,-44.48,EUR,1.0,-44.48,Paiement CB,Credit Auto,Nantes-Commerce,Debit,Complete,648.0,Standard,23870.77,,False,False,False,0.012037606792093865,False,0.13858258614157032,False,2024.0,5.0,2.0,Saturday,-44.48,0.0,Medium,9894.4,10,24.69599999999998,6,0.085
TXN000029,CLI0098,2024-09-26 17:02:00,-5016.18,EUR,1.0,-5016.18,Virement international,Assurance Vie,Bordeaux-Meriadeck,Debit,Rejete,580.0,Standard,37363.64,,False,False,False,-0.3347013018955638,False,-0.4043462528067962,False,2024.0,9.0,3.0,Thursday,-5016.18,0.0,Medium,25020.480000000003,15,-866.908,8,0.04519774011299435
TXN000639,CLI0149,2023-08-06 21:50:00,411.24,EUR,1.0,411.24,Retrait DAB,Credit Immobilier,Nice-Massena,Credit,Complete,575.0,Risque,26031.37,,False,False,False,0.04382067002341098,False,-0.4442674909647643,False,2023.0,8.0,3.0,Sunday,411.24,0.0,High,6825.35,6,-51.278333333333386,5,0.07633587786259542
TXN001537,CLI0024,2024-11-23 01:34:00,-88.73,EUR,1.0,-88.73,Interets,PEA,Lyon-Part-Dieu,Debit,Complete,592.0,Standard,7491.79,,False,False,False,0.008951500086253034,False,-0.3085352812276727,False,2024.0,11.0,4.0,Saturday,-88.73,0.0,Medium,21030.41,12,272.8325,6,0.04013377926421405
TXN000569,CLI0020,2022-04-08 09:36:00,-212.97,EUR,1.0,-212.97,Retrait DAB,Livret A,Bordeaux-Meriadeck,Debit,Complete,660.0,Standard,28951.84,,False,False,False,0.0002866888515939482,False,0.2343935577206938,False,2022.0,4.0,2.0,Friday,-212.97,0.0,Medium,15573.34,13,45.60769230769228,7,0.04519774011299435
TXN001912,CLI0103,2024-12-17 13:00:00,-2480.2,EUR,1.0,-2480.2,Virement,Credit Immobilier,Paris-Centre,Debit,Complete,683.0,Standard,36526.04,,False,False,False,-0.1578356548022705,False,0.4180312532473472,False,2024.0,12.0,4.0,Tuesday,-2480.2,0.0,Medium,21623.01,16,-1135.0106250000001,8,0.06578947368421052
TXN000563,CLI0126,2022-11-17 16:03:00,-1204.59,EUR,1.0,-1204.59,Interets,Compte Epargne,Bordeaux-Meriadeck,Debit,Complete,514.0,Risque,17702.91,,False,False,False,-0.06887139321949945,False,-0.9313065964919754,False,2022.0,11.0,4.0,Thursday,-1204.59,0.0,High,25406.69,17,-123.30529411764704,8,0.04519774011299435
TXN001436,CLI0144,2024-12-10 08:18:00,-2261.51,EUR,1.0,-2261.51,Depot especes,Credit Consommation,Paris-Centre,Debit,Complete,361.0,Risque,27771.08,,False,False,False,-0.1425836621355964,False,-2.1528964841258,False,2024.0,12.0,4.0,Tuesday,-2261.51,0.0,High,25768.47,16,-450.673125,8,0.06578947368421052
TXN001708,CLI0144,2024-10-06 21:50:00,-2533.35,USD,1.08,-2345.69,Depot especes,Assurance Vie,Paris-Centre,Debit,Complete,361.0,Risque,12987.71,,False,False,False,-0.16154246997550079,False,-2.1528964841258,False,2024.0,10.0,4.0,Sunday,-2345.6944444444443,0.00444444444428882,High,25768.47,16,-450.673125,8,0.06578947368421052
TXN001931,CLI0040,2024-05-19 03:20:00,1443.75,EUR,1.0,1443.75,Interets,PEA,Nice-Massena,Credit,Complete,645.0,Risque,45728.26,,False,False,False,0.11583052391827459,False,0.11462984324678945,False,2024.0,5.0,2.0,Sunday,1443.75,0.0,Medium,22387.77,19,434.80368421052634,7,0.07633587786259542
TXN001803,CLI0139,2022-03-26 10:30:00,166.46,GBP,0.86,193.56,Retrait DAB,Credit Consommation,Marseille-Vieux-Port,Credit,Complete,674.0,Standard,36870.98,,False,False,False,0.026749094894468202,False,0.3461730245630046,False,2022.0,3.0,1.0,Saturday,193.55813953488374,0.0018604651162661412,Medium,14024.130000000001,13,144.21615384615382,7,0.05572755417956656
TXN000333,CLI0083,2024-12-03 20:53:00,856.81,USD,1.08,793.34,Prelevement,Credit Immobilier,Lyon-Part-Dieu,Credit,Complete,643.0,Standard,18988.07,,False,False,False,0.07489584663180641,False,0.0986613479836022,False,2024.0,12.0,4.0,Tuesday,793.3425925925925,-0.002592592592463916,Medium,22154.089999999997,18,543.5672222222222,7,0.04013377926421405
TXN001690,CLI0096,2024-07-03 05:07:00,-2567.67,EUR,1.0,-2567.67,Remboursement credit,Credit Auto,Lyon-Part-Dieu,Debit,Complete,710.0,Standard,13881.58,,False,False,False,-0.16393603341379362,False,0.633605939300375,False,2024.0,7.0,3.0,Wednesday,-2567.67,0.0,Low,33110.83,20,-21.814499999999992,8,0.04013377926421405
TXN001179,CLI0062,2024-03-09 07:23:00,-7357.15,MAD,10.85,-678.08,Virement international,Credit Immobilier,Toulouse-Capitole,Debit,Complete,640.0,Standard,12384.04,,True,False,True,-0.4979664593005853,False,0.07470860508882132,False,2024.0,3.0,1.0,Saturday,-678.0783410138249,-0.0016589861751299395,Medium,20519.21,11,195.5063636363636,7,0.06806282722513089
TXN001655,CLI0034,2022-08-05 14:34:00,801.57,EUR,1.0,801.57,Remboursement credit,Credit Immobilier,Bordeaux-Meriadeck,Credit,Complete,457.0,Risque,28676.84,,False,False,False,0.07104326958252627,False,-1.386408711492812,False,2022.0,8.0,3.0,Friday,801.57,0.0,High,11456.22,13,26.430769230769222,6,0.04519774011299435
TXN001090,CLI0047,2024-11-09 15:31:00,-531.24,EUR,1.0,-531.24,Interets,Compte Epargne,Lyon-Part-Dieu,Debit,Complete,397.0,Risque,4818.94,,False,False,False,-0.021910264397399515,False,-1.8654635693884296,False,2024.0,11.0,4.0,Saturday,-531.24,0.0,High,242832.69,18,-11814.642777777779,7,0.04013377926421405
TXN001015,CLI0001,2022-04-17 04:32:00,-6496.43,EUR,1.0,-6496.43,Virement international,Credit Auto,Lille-Grand-Place,Debit,Complete,586.0,Standard,25068.72,,True,False,True,-0.43793767367682673,False,-0.35644076701723443,False,2022.0,4.0,2.0,Sunday,-6496.43,0.0,Medium,23886.54,14,108.32428571428571,6,0.04205607476635514
TXN001491,CLI0136,2024-12-08 15:35:00,227.42,USD,1.08,210.57,Prelevement,Credit Immobilier,Paris-Centre,Credit,Complete,590.0,Standard,435.65,,False,False,False,0.03100059918346384,False,-0.32450377649085993,False,2024.0,12.0,4.0,Sunday,210.57407407407405,-0.004074074074054579,Medium,18775.199999999997,11,-1375.2581818181818,7,0.06578947368421052
TXN000417,CLI0118,2024-12-20 09:21:00,1495.3,EUR,1.0,1495.3,Virement,Compte Courant,Lille-Grand-Place,Credit,Complete,641.0,Standard,17660.46,,False,False,False,0.11942575105242362,False,0.08269285272041495,False,2024.0,12.0,4.0,Friday,1495.3,0.0,Medium,27600.21,13,1009.7253846153847,7,0.04205607476635514
TXN000839,CLI0146,2024-09-17 01:03:00,978.01,EUR,1.0,978.01,Virement,Compte Courant,Toulouse-Capitole,Credit,Rejete,583.0,Standard,37608.8,,False,False,False,0.08334864059221113,False,-0.3803935099120153,False,2024.0,9.0,3.0,Tuesday,978.01,0.0,Medium,14791.59,10,-410.131,5,0.06806282722513089
TXN000145,CLI0127,2024-02-20 16:20:00,-2104.11,MAD,10.85,-193.93,Virement,Assurance Vie,,Debit,Complete,691.0,Standard,37745.36,,False,False,False,-0.13160618879097838,False,0.4819052343000962,False,2024.0,2.0,1.0,Tuesday,-193.92718894009218,-0.0028110599078274845,Medium,32951.009999999995,20,123.45549999999999,8,
TXN001073,CLI0016,2022-03-23 11:25:00,-363.98,GBP,0.86,-423.23,Paiement CB,Credit Auto,Bordeaux-Meriadeck,Debit,Complete,716.0,Standard,6290.44,,False,False,False,-0.01024512976194331,False,0.6815114250899368,False,2022.0,3.0,1.0,Wednesday,-423.2325581395349,0.002558139534869497,Low,20728.21,15,-638.6980000000001,8,0.04519774011299435
TXN000758,CLI0032,2024-09-06 20:53:00,-123.54,MAD,10.85,-11.39,Paiement CB,Compte Epargne,Paris-Centre,Debit,Complete,621.0,Standard,40529.49,,False,False,False,0.006523762810991583,False,-0.07699209991145756,False,2024.0,9.0,3.0,Friday,-11.386175115207374,-0.0038248847926265483,Medium,15232.73,11,-272.5554545454545,5,0.06578947368421052
TXN000919,CLI0081,2024-05-25 14:26:00,-7699.29,EUR,1.0,-7699.29,Virement international,Compte Courant,,Debit,Rejete,617.0,Standard,21103.84,,True,False,True,-0.5218281666076222,False,-0.10892909043783205,False,2024.0,5.0,2.0,Saturday,-7699.29,0.0,Medium,30084.96,14,-419.56285714285707,7,
TXN000737,CLI0099,2022-06-14 16:58:00,-607.03,USD,1.08,-562.06,Remboursement credit,Compte Epargne,Nantes-Commerce,Debit,Complete,664.0,Standard,15180.76,,False,False,False,-0.027196050323629487,False,0.2663305482470683,False,2022.0,6.0,2.0,Tuesday,-562.0648148148148,0.0048148148148356995,Medium,100699.37000000001,14,-6830.029285714286,8,0.085
TXN000142,CLI0009,2022-04-10 07:47:00,-180.5,EUR,1.0,-180.5,Interets,Credit Consommation,Nice-Massena,Debit,Complete,591.0,Standard,38825.57,,False,False,False,0.0025512286196990716,False,-0.3165195288592663,False,2022.0,4.0,2.0,Sunday,-180.5,0.0,Medium,21971.69,13,482.66076923076923,6,0.07633587786259542
TXN000968,CLI0136,2024-12-10 16:28:00,-984.97,EUR,1.0,-984.97,Virement,Assurance Vie,Paris-Centre,Debit,En attente,590.0,Standard,16501.36,,False,False,False,-0.053554540005109334,False,-0.32450377649085993,False,2024.0,12.0,4.0,Tuesday,-984.97,0.0,Medium,18775.199999999997,11,-1375.2581818181818,7,0.06578947368421052
TXN001925,CLI0063,2022-10-18 02:20:00,-628.37,USD,1.08,-581.82,Virement international,Compte Epargne,Paris-Centre,Debit,En attente,426.0,Risque,41190.23,,False,False,False,-0.028684355794875667,False,-1.6339203880722144,False,2022.0,10.0,4.0,Tuesday,-581.824074074074,0.004074074073969314,High,-124777.46000000002,20,6837.2570000000005,8,0.06578947368421052
TXN000821,CLI0007,2022-10-29 11:41:00,157.69,EUR,1.0,157.69,Retrait DAB,Compte Epargne,Nantes-Commerce,Credit,Complete,635.0,Standard,35771.07,,False,False,False,0.0261374529552541,False,0.03478736693085319,False,2022.0,10.0,4.0,Saturday,157.69,0.0,Medium,15911.36,15,-648.3413333333334,7,0.085
TXN000725,CLI0072,2022-03-23 16:50:00,7825.03,EUR,1.0,7825.03,Virement international,Assurance Vie,Marseille-Vieux-Port,Credit,Complete,606.0,Standard,11527.6,,True,False,True,0.5608771001860252,False,-0.19675581438536194,False,2022.0,3.0,1.0,Wednesday,7825.03,0.0,Medium,30859.34,16,178.84249999999997,7,0.05572755417956656
TXN001995,CLI0127,2023-01-10 01:56:00,100.98,EUR,1.0,100.98,Retrait DAB,Credit Auto,Nice-Massena,Credit,Complete,691.0,Standard,38597.63,,False,False,False,0.022182354395068035,False,0.4819052343000962,False,2023.0,1.0,1.0,Tuesday,100.98,0.0,Medium,32951.009999999995,20,123.45549999999999,8,0.07633587786259542
TXN001216,CLI0127,2022-05-06 14:11:00,-1547.37,EUR,1.0,-1547.37,Depot especes,Credit Consommation,Nice-Massena,Debit,Complete,691.0,Standard,43921.01,,False,False,False,-0.09277773574216881,False,0.4819052343000962,False,2022.0,5.0,2.0,Friday,-1547.37,0.0,Medium,32951.009999999995,20,123.45549999999999,8,0.07633587786259542
TXN001787,CLI0099,2024-09-17 13:57:00,-378.55,EUR,1.0,-378.55,Retrait DAB,Livret A,Nantes-Commerce,Debit,En attente,645.0,Standard,48177.41,,False,False,False,-0.011261278342826945,False,0.11462984324678945,False,2024.0,9.0,3.0,Tuesday,-378.55,0.0,Medium,100699.37000000001,14,-6830.029285714286,8,0.085
TXN001950,CLI0048,2024-04-26 18:50:00,-1671.3,CHF,0.97,-1722.99,Virement,Assurance Vie,Toulouse-Capitole,Debit,Complete,670.0,Standard,19936.28,,False,False,False,-0.1014209267942559,False,0.3142360340366301,False,2024.0,4.0,2.0,Friday,-1722.9896907216496,-0.0003092783504143881,Medium,11133.28,15,139.11866666666668,6,0.06806282722513089
TXN000909,CLI0006,2023-03-28 21:09:00,-1103.72,MAD,10.85,-101.73,Depot especes,Compte Epargne,Toulouse-Capitole,Debit,Complete,620.0,Standard,37243.82,,False,False,False,-0.06183646478067088,False,-0.08497634754305118,False,2023.0,3.0,1.0,Tuesday,-101.72534562211982,-0.004654377880186189,Medium,21467.420000000002,16,-157.87375,6,0.06806282722513089
TXN000043,CLI0138,2024-01-30 21:47:00,0.0,EUR,1.0,-2104.63,Depot especes,Credit Immobilier,Bordeaux-Meriadeck,Debit,En attente,749.0,Premium,32780.6,,False,False,False,0.015139754278552624,False,0.9449915969325264,False,2024.0,1.0,1.0,Tuesday,0.0,-2104.63,Low,21329.190000000002,14,406.1092857142857,8,0.04519774011299435
TXN001125,CLI0013,2022-01-30 04:40:00,36.37,MAD,10.85,3.35,Retrait DAB,Credit Immobilier,Toulouse-Capitole,Credit,Complete,351.0,Risque,684.45,,False,False,False,0.017676289891918294,False,-2.2327389604417363,False,2022.0,1.0,1.0,Sunday,3.352073732718894,-0.0020737327188937726,High,29735.53,16,131.331875,8,0.06806282722513089
TXN000268,CLI0137,2024-01-05 16:19:00,2543.99,CHF,0.97,2622.67,Interets,Credit Immobilier,Marseille-Vieux-Port,Credit,Complete,725.0,Premium,23591.97,,False,False,False,0.19256403899249636,False,0.7533696537742794,False,2024.0,1.0,1.0,Friday,2622.6701030927834,-0.00010309278331988025,Low,18372.42,16,234.97874999999996,6,0.05572755417956656
TXN000954,CLI0099,2024-02-23 12:28:00,-181.03,EUR,1.0,-181.03,Interets,Credit Immobilier,Nantes-Commerce,Debit,Complete,664.0,Standard,26671.35,,False,False,False,0.0025142650817534073,False,0.2663305482470683,False,2024.0,2.0,1.0,Friday,-181.03,0.0,Medium,100699.37000000001,14,-6830.029285714286,8,0.085
TXN000274,CLI0110,2024-09-04 12:00:00,-161.29,EUR,1.0,-161.29,Remboursement credit,PEA,Toulouse-Capitole,Debit,Rejete,629.0,Standard,44611.12,,False,False,False,0.003890982513918334,False,-0.013118118858708559,False,2024.0,9.0,3.0,Wednesday,-161.29,0.0,Medium,15373.79,13,-242.55615384615382,5,0.06806282722513089
TXN001841,CLI0103,2024-12-23 15:13:00,-1168.39,CHF,0.97,-1204.53,Prelevement,Credit Auto,Paris-Centre,Debit,Complete,683.0,Standard,34541.34,,False,False,False,-0.06634671383528618,False,0.4180312532473472,False,2024.0,12.0,4.0,Monday,-1204.5257731958764,-0.004226804123618422,Medium,21623.01,16,-1135.0106250000001,8,0.06578947368421052
TXN001689,CLI0138,2023-09-20 16:05:00,-2453.56,EUR,1.0,-2453.56,Virement,Compte Epargne,Bordeaux-Meriadeck,Debit,Complete,645.0,Premium,16222.52,,False,False,False,-0.1559777139515677,False,0.11462984324678945,False,2023.0,9.0,3.0,Wednesday,-2453.56,0.0,Medium,21329.190000000002,14,406.1092857142857,8,0.04519774011299435
TXN000488,CLI0046,2023-02-15 19:25:00,-576.4,EUR,1.0,-576.4,Interets,Credit Immobilier,,Debit,Complete,841.0,Premium,21619.55,,False,False,False,-0.0250598368004678,False,1.67954237903914,False,2023.0,2.0,1.0,Wednesday,-576.4,0.0,Low,24894.690000000002,15,-136.53400000000002,6,
TXN000501,CLI0113,2022-03-25 04:06:00,399.71,CHF,0.97,412.07,Retrait DAB,Compte Epargne,Lyon-Part-Dieu,Credit,Complete,643.0,Standard,879.95,,False,False,False,0.043016538716781724,False,0.0986613479836022,False,2022.0,3.0,1.0,Friday,412.0721649484536,-0.002164948453582838,Medium,12732.239999999998,11,817.2945454545454,6,0.04013377926421405
TXN000727,CLI0083,2022-01-13 02:55:00,1500.34,EUR,1.0,1500.34,Depot especes,Compte Courant,Lyon-Part-Dieu,Credit,Complete,643.0,Standard,7162.45,,False,False,False,0.11977725337552955,False,0.0986613479836022,False,2022.0,1.0,1.0,Thursday,1500.34,0.0,Medium,22154.089999999997,18,543.5672222222222,7,0.04013377926421405
TXN000858,CLI0105,2022-01-08 14:53:00,431.49,EUR,1.0,431.49,Paiement CB,Livret A,Nice-Massena,Credit,Complete,645.0,Standard,37310.81,,False,False,False,0.045232956143033055,False,0.11462984324678945,False,2022.0,1.0,1.0,Saturday,431.49,0.0,Medium,104176.47999999998,16,-5958.381249999999,8,0.07633587786259542
TXN001626,CLI0072,2024-09-21 16:41:00,2838.69,EUR,1.0,2838.69,Virement,Credit Immobilier,Marseille-Vieux-Port,Credit,Complete,606.0,Standard,13164.7,,False,False,False,0.21311716094077418,False,-0.19675581438536194,False,2024.0,9.0,3.0,Saturday,2838.69,0.0,Medium,30859.34,16,178.84249999999997,7,0.05572755417956656
TXN000944,CLI0010,2024-05-02 19:47:00,-4976.97,MAD,10.85,-458.71,Virement international,Credit Auto,Lyon-Part-Dieu,Debit,En attente,816.0,Premium,13598.37,,False,False,False,-0.33196669751282887,False,1.4799361882492994,False,2024.0,5.0,2.0,Thursday,-458.70691244239634,-0.003087557603635105,Low,12924.17,9,-733.9455555555555,6,0.04013377926421405
TXN001089,CLI0077,2023-05-25 10:17:00,-345.36,GBP,0.86,-401.58,Paiement CB,Credit Auto,Paris-Centre,Debit,Complete,322.0,Risque,37854.95,,False,False,False,-0.00894652395713526,False,-2.4642821417579515,False,2023.0,5.0,2.0,Thursday,-401.58139534883725,0.0013953488372635547,High,16640.73,11,-46.67363636363632,7,0.06578947368421052
TXN001992,CLI0100,2023-08-13 03:58:00,-6041.15,EUR,1.0,-6041.15,Virement international,Credit Auto,Lille-Grand-Place,Debit,Complete,656.0,Standard,44748.51,,True,False,True,-0.40618529715625695,False,0.20245656719431931,False,2023.0,8.0,3.0,Sunday,-6041.15,0.0,Medium,32263.120000000003,21,-122.9685714285714,7,0.04205607476635514
TXN001785,CLI0042,2022-12-17 21:49:00,1715.44,GBP,0.86,1994.7,Remboursement credit,Compte Courant,Bordeaux-Meriadeck,Credit,Complete,638.0,Standard,26745.7,,False,False,False,0.13477887037951514,False,0.05874010982563407,False,2022.0,12.0,4.0,Saturday,1994.6976744186047,0.002325581395325571,Medium,14284.240000000002,10,455.0660000000001,6,0.04519774011299435
TXN001541,CLI0065,2022-09-04 17:00:00,1034.6,EUR,1.0,1034.6,Interets,Credit Consommation,Bordeaux-Meriadeck,Credit,Complete,645.0,Standard,7913.57,,False,False,False,0.0872953700494661,False,0.11462984324678945,False,2022.0,9.0,3.0,Sunday,1034.6,0.0,Medium,29933.670000000002,19,179.4542105263158,8,0.04519774011299435
TXN001194,CLI0139,2022-09-14 20:22:00,-119.89,MAD,10.85,-11.05,Retrait DAB,Compte Epargne,Marseille-Vieux-Port,Debit,Complete,674.0,Standard,22670.36,,False,False,False,0.006778323025145685,False,0.3461730245630046,False,2022.0,9.0,3.0,Wednesday,-11.049769585253456,-0.00023041474654483807,Medium,14024.130000000001,13,144.21615384615382,7,0.05572755417956656
TXN000173,CLI0054,2022-05-22 13:43:00,1522.94,USD,1.08,1410.13,Interets,Credit Consommation,Bordeaux-Meriadeck,Credit,Complete,347.0,Risque,7791.75,,False,False,False,0.12135343442755223,False,-2.264675950968111,False,2022.0,5.0,2.0,Sunday,1410.1296296296296,0.0003703703705468797,High,23891.25,15,-158.16866666666658,8,0.04519774011299435
TXN001127,CLI0068,2023-07-27 20:49:00,-1567.75,EUR,1.0,-1567.75,Interets,Credit Immobilier,Lyon-Part-Dieu,Debit,Complete,605.0,Standard,40368.73,,False,False,False,-0.09419908838996624,False,-0.20474006201695555,False,2023.0,7.0,3.0,Thursday,-1567.75,0.0,Medium,32849.7,16,796.93625,6,0.04013377926421405
TXN001949,CLI0148,2022-12-26 03:53:00,223.92,EUR,1.0,223.92,Retrait DAB,Credit Consommation,Lille-Grand-Place,Credit,Complete,713.0,Standard,40342.93,,False,False,False,0.030756500347973607,False,0.6575586821951559,False,2022.0,12.0,4.0,Monday,223.92,0.0,Low,19508.75,18,-509.2705555555556,8,0.04205607476635514
TXN001342,CLI0019,,-364.95,USD,1.08,-337.92,Paiement CB,Livret A,Lille-Grand-Place,Debit,En attente,505.0,Risque,33446.64,,False,False,False,-0.010312780010636315,False,-1.003164825176318,False,,,,,-337.91666666666663,-0.003333333333387145,High,28863.049999999996,9,3087.6077777777778,5,0.04205607476635514
TXN000542,CLI0132,2023-01-11 03:38:00,-381.26,USD,1.08,-353.02,Retrait DAB,PEA,Bordeaux-Meriadeck,Debit,Complete,663.0,Standard,34279.86,,False,False,False,-0.011450280584020811,False,0.2583463006154747,False,2023.0,1.0,1.0,Wednesday,-353.0185185185185,-0.0014814814815053978,Medium,15745.470000000001,14,15.457857142857133,7,0.04519774011299435
